commodity_name,state,district,market,min_price,max_price,modal_price,price_date,year,month,season,latitude,longitude
Pineapple,Kerala,Idukki,Adimali,55,57,56,2019-10-22,2019,10,Kharif,9.85,77
Cowpea(Veg),Kerala,Idukki,Adimali,70,72,71,2019-11-12,2019,11,Rabi,9.85,77
Green+Chilli,Kerala,Idukki,Adimali,80,82,81,2019-12-07,2019,12,Rabi,9.85,77
Ginger(Dry),Kerala,Idukki,Adimali,70,70,70,2021-07-19,2021,7,Kharif,9.85,77
Orange,Kerala,Idukki,Adimali,120,120,120,2021-07-19,2021,7,Kharif,9.85,77
Grapes,Kerala,Idukki,Adimali,80,120,80,2021-03-15,2021,3,Rabi,9.85,77
Grapes,Kerala,Idukki,Adimali,120,140,120,2021-07-20,2021,7,Kharif,9.85,77
Orange,Kerala,Idukki,Adimali,100,100,100,2021-07-20,2021,7,Kharif,9.85,77
Grapes,Kerala,Idukki,Adimali,80,140,100,2021-03-06,2021,3,Rabi,9.85,77
Orange,Kerala,Idukki,Adimali,110,140,120,2021-04-23,2021,4,Zaid,9.85,77
Grapes,Kerala,Idukki,Adimali,100,100,100,2021-09-30,2021,9,Kharif,9.85,77
Coconut,Kerala,Idukki,Adimali,56,58,56,2021-04-05,2021,4,Zaid,9.85,77
Drumstick,Kerala,Idukki,Adimali,155,160,160,2021-03-10,2021,3,Rabi,9.85,77
Groundnut,Andhra Pradesh,Kurnool,Adoni,67,67,67,2019-07-09,2019,7,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,46,62,59,2019-07-20,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,36,68,62,2019-07-20,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,63,63,63,2019-07-05,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,40,73,63,2019-08-24,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,43,71,64,2019-08-20,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,65,71,68,2019-07-10,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,38,67,56,2019-07-22,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,42,67,59,2019-07-30,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,33,63,61,2019-07-29,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,36,74,64,2019-08-22,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,40,63,56,2019-07-31,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,47,61,59,2019-07-25,2019,7,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,36,58,57,2019-08-03,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,41,64,59,2019-08-10,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,34,63,59,2019-08-09,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,31,62,59,2019-08-06,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,32,64,61,2019-08-02,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,33,65,61,2019-08-14,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,38,72,71,2019-08-29,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,34,83,66,2019-10-01,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,34,65,59,2019-08-07,2019,8,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,31,60,56,2019-10-14,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,43,68,64,2019-08-17,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,35,65,62,2019-08-13,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,42,75,64,2019-08-21,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,45,70,62,2019-08-19,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,28,83,64,2019-10-16,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,28,75,56,2019-10-18,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,33,74,63,2019-08-26,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,33,74,64,2019-08-27,2019,8,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,35,83,68,2019-10-12,2019,10,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,30,61,56,2019-10-03,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,33,84,66,2019-10-03,2019,10,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,47,63,61,2019-09-11,2019,9,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,31,61,56,2019-10-04,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,32,79,64,2019-10-05,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,31,82,67,2019-10-11,2019,10,Kharif,15.8281,78.0373
Cotton,Andhra Pradesh,Kurnool,Adoni,30,61,56,2019-10-05,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,29,80,62,2019-10-17,2019,10,Kharif,15.8281,78.0373
Groundnut,Andhra Pradesh,Kurnool,Adoni,37,82,66,2019-10-15,2019,10,Kharif,15.8281,78.0373
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45,83,66,2019-05-22,2019,5,Zaid,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45,77,68,2019-05-23,2019,5,Zaid,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45,75,64,2019-05-27,2019,5,Zaid,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45,73,62,2019-05-29,2019,5,Zaid,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,42,67,63,2019-06-13,2019,6,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,65,59,2019-06-11,2019,6,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,66,59,2019-06-25,2019,6,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45,68,57,2019-06-20,2019,6,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,39,67,63,2019-07-04,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,61,56,2019-07-22,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,35,64,56,2019-07-26,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,50,61,56,2019-07-05,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,57,58,57,2019-07-29,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,50,68,61,2019-07-18,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,42,67,56,2019-07-03,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,63,56,2019-07-09,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,59,59,59,2019-07-30,2019,7,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,63,59,2019-08-06,2019,8,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,61,56,2019-08-02,2019,8,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,61,61,61,2019-08-07,2019,8,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,43,64,59,2019-08-13,2019,8,Kharif,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,64,57,2019-12-19,2019,12,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,53,67,61,2019-11-22,2019,11,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,63,56,2019-12-23,2019,12,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,50,66,59,2019-11-25,2019,11,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,71,64,2021-03-06,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,82,66,2021-03-09,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,75,64,2021-03-10,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,78,61,2021-03-12,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,85,68,2021-03-16,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,42,69,63,2021-03-26,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,74,66,2021-03-23,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,74,64,2021-03-24,2021,3,Rabi,23.4272,76.2771
Methi+Seeds,Madhya Pradesh,Shajapur,Agar,42,61,59,2021-04-16,2021,4,Zaid,23.4272,76.2771
Mustard,Madhya Pradesh,Shajapur,Agar,50,64,63,2021-04-16,2021,4,Zaid,23.4272,76.2771
Soyabean,Madhya Pradesh,Shajapur,Agar,45,65,64,2021-04-06,2021,4,Zaid,23.4272,76.2771
Methi+Seeds,Madhya Pradesh,Shajapur,Agar,57,59,57,2021-07-12,2021,7,Kharif,23.4272,76.2771
Mustard,Madhya Pradesh,Shajapur,Agar,45,62,59,2021-07-12,2021,7,Kharif,23.4272,76.2771
Soyabean,Madhya Pradesh,Shajapur,Agar,45,65,64,2021-04-07,2021,4,Zaid,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,41,72,68,2021-03-04,2021,3,Rabi,23.4272,76.2771
Corriander+seed,Madhya Pradesh,Shajapur,Agar,40,82,67,2021-03-05,2021,3,Rabi,23.4272,76.2771
Soyabean,Madhya Pradesh,Shajapur,Agar,53,97,95,2021-07-29,2021,7,Kharif,23.4272,76.2771
Apple,Uttar Pradesh,Agra,Agra,71,74,72,2019-05-22,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,70,72,71,2019-05-22,2019,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,58,60,59,2019-05-22,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,72,75,73,2019-05-24,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,70,72,71,2019-05-24,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,70,74,72,2019-05-25,2019,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,58,60,59,2019-05-24,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,71,74,73,2019-05-28,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,75,78,76,2019-05-28,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,72,75,73,2019-05-29,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,75,77,76,2019-05-29,2019,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,57,60,59,2019-05-25,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-06-10,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,71,74,73,2019-05-27,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,74,77,76,2019-05-27,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,78,77,2019-06-11,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,70,68,2019-05-28,2019,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,66,2019-05-27,2019,5,Zaid,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-06-11,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,71,70,2019-06-10,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-05-29,2019,5,Zaid,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-05-30,2019,5,Zaid,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,78,2019-06-19,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-06-19,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,71,70,2019-06-13,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,79,2019-07-10,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,78,2019-07-09,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,75,78,77,2019-06-12,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,49,82,81,2019-06-12,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,83,81,2019-07-10,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,71,70,2019-06-15,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,80,2019-06-20,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,78,77,2019-06-13,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-06-13,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-06-12,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,71,70,2019-06-14,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,79,82,81,2019-07-23,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-06-28,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,79,77,2019-06-17,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-06-17,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-07-01,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,79,77,2019-06-15,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,70,90,80,2019-06-15,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-06-17,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,69,68,2019-06-19,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,78,2019-06-18,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-06-18,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,69,68,2019-06-18,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-06-25,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,79,77,2019-06-21,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-06-21,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,78,2019-06-24,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-06-24,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,69,68,2019-06-20,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,78,2019-06-22,2019,6,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-06-21,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,79,83,81,2019-08-05,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,78,80,78,2019-07-06,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-07-06,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,80,79,2019-07-03,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-06-24,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,78,2019-06-27,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,78,2019-06-28,2019,6,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,79,82,81,2019-07-22,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,80,79,2019-07-08,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,83,81,2019-07-08,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-07-02,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,79,77,2019-06-29,2019,6,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-07-04,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,77,81,79,2019-07-04,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-07-02,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-07-01,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,80,82,81,2019-07-26,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,70,69,2019-07-04,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-07-06,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,78,80,79,2019-07-05,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,80,83,82,2019-07-20,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,68,2019-07-19,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,70,69,2019-07-08,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,70,68,2019-07-10,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,64,67,66,2019-07-26,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-07-20,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,80,82,80,2019-07-18,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,82,2019-08-01,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,80,82,81,2019-07-19,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,67,2019-07-22,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-07-25,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,82,81,2019-07-27,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-07-23,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,69,67,2019-08-07,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,78,81,80,2019-07-31,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,79,82,81,2019-07-24,2019,7,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,79,83,81,2019-08-06,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-08-03,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,78,82,80,2019-07-25,2019,7,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,80,2019-07-25,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,69,68,2019-07-31,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,67,2019-08-03,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,73,76,75,2019-08-09,2019,8,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,61,64,63,2019-09-19,2019,9,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,82,84,83,2019-07-29,2019,7,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,67,2019-08-01,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,78,81,79,2019-08-02,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-08-02,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,67,69,67,2019-08-14,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,66,2019-08-02,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,71,70,2019-09-19,2019,9,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,60,63,62,2019-08-17,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,81,80,2019-08-17,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,70,69,2019-09-03,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,80,2019-09-21,2019,9,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,54,58,56,2019-08-20,2019,8,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,76,79,77,2019-08-08,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,82,81,2019-11-21,2019,11,Rabi,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,67,70,68,2019-08-13,2019,8,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,64,67,66,2019-09-21,2019,9,Kharif,27.1767,78.0081
Apple,Uttar Pradesh,Agra,Agra,66,68,67,2019-08-14,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,67,66,2019-08-13,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,68,71,70,2019-09-21,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,67,2019-08-21,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,83,86,85,2019-11-27,2019,11,Rabi,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,59,62,61,2019-09-18,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,84,87,86,2019-11-29,2019,11,Rabi,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-08-30,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,72,70,2019-09-04,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,79,82,81,2019-08-26,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-08-26,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-09-03,2019,9,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,86,88,87,2019-12-10,2019,12,Rabi,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,65,68,66,2019-08-24,2019,8,Kharif,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,58,60,59,2019-09-17,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,68,67,2019-08-27,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,81,83,82,2019-09-05,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,66,69,67,2019-08-29,2019,8,Kharif,27.1767,78.0081
Arhar+Dal(Tur+Dal),Uttar Pradesh,Agra,Agra,80,83,82,2019-08-28,2019,8,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,69,72,70,2019-09-05,2019,9,Kharif,27.1767,78.0081
Masur+Dal,Uttar Pradesh,Agra,Agra,63,65,64,2019-11-01,2019,11,Rabi,27.1767,78.0081
Garlic,Uttar Pradesh,Agra,Agra,61,63,62,2019-09-20,2019,9,Kharif,27.1767,78.0081
